epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,75.6869,1.83945,1.36137,1.22631,0.7946,0.70089,0.77495,0.44466,1.53874,0.84433,1.12206,0.00333009,0.00333009,0.00333009
2,134.111,1.63079,0.87021,1.11121,0.81763,0.74539,0.81216,0.47236,1.49573,0.80913,1.08432,0.00659745,0.00659745,0.00659745
